Txn Hash,timestamp,token_bought,token_sold,volume_bought,volume_sold,token_symbol,ETH_Price,token_price,house_token,token_name,name_short,token_supply,on_chain_market_cap,city,realt_price_original,realt_apr,rmm,initial_market_cap_without_premium,initial_market_cap,volume_total,holders_count,offering_date_timestamp
0x6aa77b226c223aa35270ab860f85eba446b64d6bd2e05404339126f54665270f,1593346088, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,3,0.60543719,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,224.130829,45.23237977,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,180929.5191,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x5ab5adde67075b1fa79c85af9513f1ad5e0f76ec2b718492ab0414d97b887d24,1593350544, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,5,1.029600207,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,224.130829,46.15302959,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,184612.1184,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xdb06c68c855421126ea716946f52eeb5b5b12631137a9344e421d66f92bfd433,1593351418, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,5,1.056142635,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,224.130829,47.34282486,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,189371.2994,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x057be9deb5d1a9cb956e2102f6c0eaf909c657ca913d3ba3c3b4a2c32ec8e5bc,1593362697, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,0.160615949,0.034378844,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,224.130829,47.97380866,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,191895.2346,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x3dc2a46249aea6e29a4796468cd174aa2679b757bbee49f36c9ad5ba4de5b69b,1593462842, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,4.614510668,1,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,226.7781525,49.14457216,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,196578.2886,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x9adb3ef7d4c617e8c8dca19360b851bb3e1ba20e0e5dffb57ec9a774f0b23c73,1593534971, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1,0.219894705,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,227.141716,49.94726063,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,199789.0425,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xad501db44ec3dcc08714f8fad5b027984d98060afa1252a9bcf659d063b86de5,1593568410, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,10,2.135860971,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.624001,48.83090808,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,195323.6323,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x79f4488d23c24fcb29cdf462401aa64c16771247e2fb2cd22a4b9a1cc2787e81,1593638090, ETH, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,2.262800783,0.476580878,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.624001,48.15175421,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,192607.0168,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x5fbe4bfb10351b939a05d873145e724c64f1b248361e0002e2323e056a0f55fb,1593639229, ETH, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,4.00832504,0.857929896,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.624001,48.93399698,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,195735.9879,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x12810cfb6b826e2b280d050927962c3b3030ea432d3232faddaf6aaa2372c2b4,1593666520, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,2,0.434777634,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,230.3405535,50.07346043,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,200293.8417,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x9ea22e261850374e9b60bc923f452240e5c42781d297acbb69d623dd1c996e7b,1593675001, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,6,1.283315308,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,230.3405535,49.26659306,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,197066.3722,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x2c00794794b7f23ff302d732523d1fcff581ad9e7e39a2cc5c9f1b2ab7f25be6,1593679686, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,4.743495359,1.017356514,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,230.3405535,49.40206426,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,197608.257,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x85a5d02979322cd87470ac8706fd3c8db24bcb0904a1889c2f4f29a3ec366cf6,1593784046, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,0.225008131,0.0488822,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,227.353012,49.39161689,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,197566.4676,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xf6f8d2b93699b70ed61d285ce941cab79b04b265041be4f2648bfa39fa120e07,1593800965, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,4,0.87861141,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,227.353012,49.93873761,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,199754.9504,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xa4922260829984c0ebca5c90426e3983e1dfaafcf72680b3a7b88a3545a01fc1,1593859712, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,20,4.193468573,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,227.1812975,47.63388157,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,190535.5263,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x1207a29e1a2a20c12280c857d5cf08358a72cf19f3c17fbbf71609cab3fa022d,1593860449, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,3,0.605814124,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,227.1812975,45.87654624,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,183506.185,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x6e8088073ba0fd63b0c9c853afcd08a403f32456e0851a6a01cb336fea5bb9cc,1593863837, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,5,1.030241988,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,227.1812975,46.81034231,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,187241.3692,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xc72354790717012c3c8ea5dfc83d07deae93faac3f8bc2528d8839fec769bfc4,1593868655, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,2,0.419481351,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,227.1812975,47.6491588,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,190596.6352,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xdad8799b7cc7b67884ada742215e3686ad438fb7b9b9059824896a94823172c2,1593938313, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,2,0.423795992,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.3203965,48.38063446,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,193522.5378,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x9a2ea1fb8f2fa11f1b5d378c62908b852253936b81c9c2692db535bc90643482,1593939885, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,2,0.428177511,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.3203965,48.88082954,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,195523.3182,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xaa1b65c85c5b9dc23b19f2cc93cf6a35edce24569047af2259f1b6627c171e35,1593940290, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,1.465889771,0.316653215,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.3203965,49.32048032,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,197281.9213,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x02728cb00ae00a2ec3b4df2f3badf82786740794423c31bcaef0771719f723dd,1593954441, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,2.984958543,0.638406884,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.3203965,48.8319388,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,195327.7552,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xeaeebab6134889685c3737ca45e9d4beab3f8918ee37df90a00736ee2105de94,1593955951, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1.625561933,0.348523664,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.3203965,48.95234044,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,195809.3618,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x6e79476d20d4ccf178d89ea2fd57657efe202c14df01bb6bff1c5ebcface77c1,1593959564, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1,0.215874496,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,228.3203965,49.28855052,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,197154.2021,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x5db86eb0582a6077104f7c9d4882c3201ba46530e6b698b6b314fcd216cf3c0f,1594023045, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,3,0.640428026,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,234.597618,50.08096313,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,200323.8525,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x38c57102c1e84d7d6acce22491ee910d171ce31609a2005e7724b324ab2503ea,1594056313, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,3,0.630564427,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,234.597618,49.30963752,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,197238.5501,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x08fc0bb041fae86d66ac816f478ce8f8f0b49efe229d8dfd3ad86050b5382111,1594302655, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,4,0.825778733,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,244.882126,50.55461294,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,202218.4518,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x29078def2bfc1fd7ac00fcab698203323e839e47ffada92a75d6439e858c7417,1594312516, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,2,0.413247213,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,244.882126,50.59842804,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,202393.7122,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x888dcbae79713981c9925316bffba106d9ca9c902d07b65f2c08df3d7aee5335,1594385772, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,1,0.208220707,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,241.926498,50.37410646,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,201496.4258,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xb4c2da326205c4d165d68f33f70ab211fa2ce363ddb95ba3a24adac60b3d1d88,1594686302, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,7.959386868,1.618601477,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,48.82483834,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,195299.3534,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x35290e1b14fe85ae29cbe7eee3c881665ddea6f92a54af7b13c1cf13b97fed21,1594686437, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,9.989406227,1.941945135,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,46.67429612,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,186697.1845,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x1095a2f6b671fe36687bccd647fb4d8246b903fafbd94c5eccb7b52d3ebad42c,1594686785, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,0.050952112,0.009660707,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,45.52261648,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,182090.4659,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x17e74c730cdc87581e8873f59e460e180201322c91d55fedf65baa148de3e839,1594690454, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,5,0.965476461,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,46.36093448,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,185443.7379,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xd3f91904f4abe27235b04695ffe2e8846747f02ad63613ef109d78566e0a8dd0,1594706058, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,8,1.595803467,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,47.89276524,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,191571.061,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x96307c07a28262451004bc63098fbe828c5b850d79b9cc8b3d8284129fd82091,1594725020, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,1,0.204056946,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,48.99275687,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,195971.0275,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x5e6232be50782e243996f554a4d38a7a24d45305c6746df67b6dd2d07980d959,1594725093, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,2,0.411249135,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,49.36913269,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,197476.5308,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x94af82fc351aaf7cbbf1bbc1b501f3fd900db53e0c3ab44556f2772ece26fe8b,1594725439, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,2,0.415485358,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,49.8776776,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,199510.7104,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xd89d0cacd4052518b631a74dfffc408c7274ea9547b44659b6a076e8c5746d95,1594758452, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,0.85837826,0.179638109,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.0935515,50.24585732,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,200983.4293,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x1671ac9b09bdb0c7de331ac30a8f3a7d214385d3597cdb13a7036f59548b4701,1594777483, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,4.900726327,1.009017702,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,239.2835845,49.26644674,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,197065.787,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x926bee2f9763d5749e85fec644b067ee492f249a8f252161fdd2cd74dc89593c,1594841739, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,6,1.24632502,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,239.2835845,49.70418637,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,198816.7455,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x66cb7abf52120c6f105cb1d46c52f970b8e250ad0e3b87449aaf588c0b283c5b,1594859912, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1,0.211498065,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,236.045898,49.92325068,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,199693.0027,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x80e092327e5fdc01e78fbf4705c10d7be376846987d6c37871f41089676b680b,1594892697, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1,0.212598571,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,236.045898,50.18302061,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,200732.0824,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xee9572db85a22c08551007d843e06338c18dd063709df6801c2b06e62b6c8507,1594899007, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,2.000039456,0.42854,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,236.045898,50.57655679,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,202306.2272,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x16ecca9fcd07a2c8be60702c2e3912cc552c2feb04ef0d5425f71d29b82087c1,1594946319, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,3,0.651266689,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,233.232239,50.63212935,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,202528.5174,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x41077f60ce7c651301c2ca960f372f1e2a9b00c705b005606261cbee30820614,1594970266, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,6.019581092,1.33833729,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,233.232239,51.85467193,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,207418.6877,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x5b69de346d001f71d1534143f20923396c4371579d6f3871475b9564f7a183fc,1594984032, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,2,0.454270906,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,233.232239,52.97531026,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,211901.241,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x0defd68cd75a0ba3ad17c7c0f1806b527e8953fe1048dbbe722a53d6001d4f79,1594994033, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,3.033907069,0.683118228,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,233.232239,52.51485632,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,210059.4253,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x3cdb4e74a71a25209b8c103641ea25b021936558835569669057e814a05a0deb,1594994904, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1.989997101,0.442105368,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,233.232239,51.81576637,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,207263.0655,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x307b7f5cc90354729d4204b11451f16100aa858382c1de69143e8ecd8cd6813a,1595000249, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, UNI-V1,0.069752496,0.015510448,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,233.232239,51.8624669,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,207449.8676,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x508c50ef3dd3e3518f77b7da15f963ef58d721a155dcc6b8fcfb4c0364cd7922,1595018431, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,2,0.439818793,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,233.232239,51.28996092,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,205159.8437,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x4fd5302f1b9e78953009631a7dc1593131b79df597b065e85615b6d69904a549,1595321387, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,2.010002899,0.437065107,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,240.6596145,52.33023306,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,209320.9322,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xa7954a75cdd229d124d60e3b6b261702e0b44103892a144a7721659b759b7350,1595414823, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1.941412294,0.417225883,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,253.6139525,54.50377831,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,218015.1132,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x56487e6a3f0f1ae6df80fecfa97cac84ceacd88efc0272251bd057d45fa7058e,1595439284, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,2,0.432482773,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,253.6139525,54.84183272,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,219367.3309,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0xc779e57da6ac0471850b20f9f68f0ca9a316dd2792d9a80d83a1b37cfea922fe,1595448683, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,2.984942524,0.639766471,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,253.6139525,54.35739619,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,217429.5848,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x9664b1c873caf36cc21bee07230adf0233471c2e48f50c955d43174dae177e40,1595464281, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1,0.211822708,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,268.5388485,56.88262609,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,227530.5044,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
0x9e3a2b41739784f4df1b9316b3c593e87c28aa8c3edc2ef64e21bc0cc3255488,1595464400, REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI, ETH,1,0.210583006,REALTOKEN-8342-SCHAEFER-HWY-DETROIT-MI,268.5388485,56.54971794,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,RealToken S 8342 Schaefer Hwy Detroit MI,8342-schaefer,4000,226198.8718,Detroit,52,12.94%,No,186950.41,208000,21024.84,485,1586300400
